tweet,label,id
@atrupar I want to encourage all trump supporters to huff Lysol to cure #coronavirus,1,4905
"#CoronaVirus

#Trumpers DRINK #bleach as a miracle #cure https://t.co/5VT7yobdX5",1,4906
if you have to be told not to ingest #bleach or #lysol to fight #covid19 #CoronaCrisis  there's a much bigger problem between your ears then #trump! https://t.co/CQZeWFjZFY,1,4907
RT @AlexDeltchev: If you lived in creswell hall you are immune to the Coronavirus,1,4908
"Since @realDonaldTrump keeps saying “We can't let the cure be worse than the problem” I foolishly thought he might know what that meant. Clearly not, since he proposed injecting disinfectant to cure COVID... Hey Biff, disinfectants kill EVERYTHING #supergenius #COVID19 #staysafe",1,4909
"If Hydroxychloroquine was the cure for #COVID19 infection &amp; working as advertised, we would not be in a  pandemic situation right now with &gt;600,000 cases and &gt;33,000 death.

If you wish to prevent or treat #COVID19 infection, please consult your doctor, not your lawyer. https://t.co/MyhxPJgVtI",1,4910
This Corona virus will pass by mid April !! Speaking it into existence,1,4911
"Trump: “I’m not a doctor...” after suggesting heat, extreme light, and under the skin disinfectant... is a cure for #COVID19 Wow.",1,4912
"This sounds only a degree more reliable than sticking a blowdryer up your nose to cure a #COVID19 infection... 🤔
 
 #CoronaUpdate #coronavirusscams https://t.co/Q4pYtoNXzN",0,4913
"#COVID19   Triclosan reduces or prevents the spread of bacterial infection. Sodium tallowate is sodium hydroxide or lye, one of 3 key ingredients 4 soap.Sodium cocoate  which is a combination of the fatty acid salts of coconut oil &amp;sodium hydroxide. If Soap kill virus? medicine?",1,4914
"@M_lawati Dextrocardia
Pneumonia dx was due to #COVID_19",1,4915
"Beware of fake websites selling products such as hand gels and offering cures or testing kits.

Seek advice on consumer protection from https://t.co/JhHvs0GvAa.

Or visit ➡ https://t.co/pLJp5fjbsa

#ShutOutScammers #COVID19 https://t.co/dH0RJsShyi",0,4916
I said in March 2020 that there are large# of folks all across the globe who are immune to #COVID19 never get infected only God knows how the body creates antibodies to defend our Immune system we see this immunity in almost 100% in kids.,1,4917
last week trump told aides hes afraid journalists will try to purposefully contract coronavirus to give it to him on air force one,1,4918
So @StefanMolyneux on the mainstream media getting caught up to #coronavirus being a Chinese-made bioweapon. https://t.co/38tUGrqArs,1,4919
#Coronavirus If gloves where available that had an anti bac on the outside or something that kills the virus then everything we touch would be killing the virus rather than everything we touch is spreading it? Potentially would assist in delaying virus spread until a cure found!,1,4920
"The stable genius suggested Dr. Birx research injecting people with disinfectants &amp; UV light to cure #coronavirus.  😱🤪

#TrumpIsAnIdiot #TrumpIsNotADoctor #UnfitPresident https://t.co/nRbERwHX4N",1,4921
"RT @EllaAbraham19: China's Covid19 vaccine trial
Found to be safe
#ChinaIsNotOurProblem https://t.co/ck2zKF4q9S",1,4922
"@Kurt_SDMF And ground zero close to two labs. Some story of bat eating... etc—typical propaganda downplay. if it was biowarfare, they screwed it up—undetectable 2-14 days, it should have made it farther out, though perhaps it did ... targets 50+, the young &amp; immune compromised #China Vice",1,4923
RT @ChloeyKnight: if you’ve ever took a shower at boggs and boulders you’re immune to the corona virus,1,4924
@News24 Booze cures covid19 and they don’t want ppl getting to that secret.WHO knows that and instructed gvmts to ban until their vaccine in accepted.Sanitizer has alcohol but we using to wash hands.Whiskey will help open throat if you have some pains.,1,4925
@1kunalbahl @kapsology @ArvindKejriwal @CMODelhi Is it proven scientifically tht mask prevents spread of #coronavirus? Wpuldn't it b better if Govt provides Masks &amp; PPEs to doctors and healthcare workers rather thn doing mass hiding of face?,0,4926
I’m immune ..🤷🏾‍♀️ https://t.co/nD1lXIsGsw,1,4927
Guys who go to the gym in jeans and flannel shirts are immune to the coronavirus,1,4928
on a morning when americans are terrified the markets are gonna historically crash and we need leadershipall youve done is hatetweet bullshit about sanders warren biden democrats schumer the media and now obama your incompetence is staggering trump coronavirus,1,4929
"Possible cure for #coronavirus is drug #Remdesivir. Dr Anthony Fauci who runs the NIAID said: ""The data shows remdesivir has a clear-cut, significant, positive effect in diminishing the time to recovery."" Note : No proven treatment exists for #COVID19. https://t.co/74QMWB2U8A",1,4930
"Hand sanitizer is ANTI-BACTERIAL. It prevents *bacterial* infection. Coronavirus is a VIRUS, it's right there in the name.
 Wash your hands with hot water and soap. Those hand gels are doing nowt for you if it's COVID-19 you're worried about.",1,4931
to my dear students due to confirmed case of covid19 virus in rizal there will be no more research defense however you need to pass the manuscript on march 20 stay at home and work individually ps your life is more precious than your grades as a teacher i will do my part,1,4932
Iceland tested its entire population. Read that again: ITS ENTIRE POPULATION.,1,4933
"Yesterday's alert in the UK said kids are getting something Kawasaki-like probably from #COVID19, now Italian doctors saying it appears to be Kawasaki and not just similar. One of the few immune reactions to viruses almost exclusively reported in kids. https://t.co/v8rQBuQ19o",1,4934
COVID-ALERT: Rep. Lance Gooden: Allow DOJ to Investigate China for Coronavirus Bioweapon - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/uao22xYvjq https://t.co/Uh0RpDrEFo,1,4935
"Amy Schumer Goes From Red Carpet To Jail After Threatening Trump On Live TV https://t.co/XTI6PnOHLK pic.twitter.com/xAEecnWWuF — Oriental Times (@OrientalTimes) February 28, 2017",1,4936
"@Kokomothegreat Ask someone to bring you an antiemetic so you can keep liquids down. If your fever hits 103F please go to hospital. I’m not a physician, I’m just speaking of my experience w/ pneumonia 4 years ago, which alone was far less deadly than #COVID19 - please be safe. 💞🙏🏻💞",1,4937
"Oh Allah! The Sustainer of Mankind! Remove the illness, cure the disease. You are the One Who cures. There is no cure except Your cure. Grant us a cure that leaves no illness @elrufai  #COVID19Nigeria #kaduna #CoronaUpdate #CoronaUpdate #Covid_19 https://t.co/KaiMGf4LaI",0,4938
"Just wait for Trump's miracle Cure: bleach and lysol injections, IF YOU VOTED FOR TRUMP DEFINITELY YOU ARE NUTS &amp; A TOTAL LUNATIC.
#Trump #MAGA #COVID19
#VoteBlue2020
#VoteBlueToSaveAmerica
#VoteTrumpOut2020
#IfYouReStillAliveVoteTrumpOut
https://t.co/b8o2cQTzP1",1,4939
"@IsabelOakeshott @darrengrimes_ Chinese wet markets are a disgrace for animal welfare.
However claiming they are the source of #coronavirus is FAKE NEWS, social media MYTH.
Interesting read about the source of #coronavirus ..but the 'smoking gun' of Wuhan foodmarket isn't delivered.  
https://t.co/7TQKjnuF2n https://t.co/nhvsMFGRxh",1,4940
"BREAKING: Trump could still own stock in a company that, according to the CDC, will play a major role in providing coronavirus test kits to the federal government, which means that Trump could profit from coronavirus testing. #COVIDー19 #coronavirus  https://t.co/Kwl3ylMZRk",1,4941
tw suicide covid19 hey so um theres a big elephant in the room right now covid isnt the only epidemic happening right now and its come at a bad bad time not that theres ever a good time theres a mental health epidemic happening and were gonna start seeing,0,4942
RT @marcellacomedy: Anti-vaxxers trying not to use the word vaccine when discussing the cure for covid19 https://t.co/4byxMn87H6,1,4943
RT @DGlaucomflecken: I swear to god if the cure for COVID-19 ends up having something to do with the Krebs cycle I'm gonna fucking lose it,1,4944
"On the plus side, pneumonia has decided to just stop infecting people during this coronavirus crisis. How nice of pneumonia to do that for all of us. 🙃

#COVID19 #coronavirus https://t.co/kcxQfxO9DD",1,4945
"#UVLight #Disinfectants #DrBirx #COVID19 #remix #COVIDIOT 
Stranger REMIX.  #Clorox #Lysol  Last one...gotta go bed.  I am sure tomorrow will bring a better day.  😉 https://t.co/FoHsHTplIV",1,4946
"#lockdownday5: there is no cure or vaccine for #Covid19 yet, but you can protect yourself by washing your hands with soap and water for at least 20 seconds, to help reduce your risk of infection.
#lockdownlagos #StayAtHomeAndStaySafe 
#COVID19Lagos",0,4947
"@theBreakerNews @nancyvictoria Spread of #Wuhan #Coronavirus in #China accidental ? 
Yet to be proved.
Proved:
1- Global spread is China enginered,
2- preemptive importation by China of masks from abroad
3- defective medical equipments from China is second phase of 1-.
4- Biowarfare. 
https://t.co/tAEHLmMnrD",1,4948
"Per the AP, Germany has more than 1,100 confirmed #Coronavirus cases, but so far just *two deaths.* Experts say rapid testing early on likely resulted in more diagnosing of the infected and gave the country a chance to contain and prepare for the virus.",1,4949
@cooper_m There proving the farce that is covid 19 ..... something you fools cant seem to cop... a virus that the till lady’s are immune too 😂😂😂 establishment pups,1,4950
"Imma inject some Lysol, just to stay on the safe side... #Covid_19 #COVID19 https://t.co/cOj1BfIEBa",1,4951
@faith_revelle but we immune to corona virus 💀,1,4952
"@DrDenaGrayson More like intentionally/accidently let out at the meat market located 20 miles from the only L4 microbiology lab in China, where multiple deadly viruses were shipped to, after being stolen from Canadian L4 NML in Winnipeg, by Chinese biowarfare agents
 https://t.co/WAH9g9CZ9N",1,4953
"We are saved. The coronavirus cure
🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂. 
Looks like we found whose been making trumps orange glow for him https://t.co/MZDsYVgoIi",1,4954
They’re telling ppl it cures/prevents the corona virus which isn’t true that’s why everyone is talking shit lol https://t.co/VVoVc9epA8,1,4955
RT @PRCAmbNL: One step closer to the #COVID19 vaccine. This is China speed! https://t.co/LRAtQ15V5B,1,4956
@MichelleHughes_ #VapingSavesLives Remember this when the Wuhan virus reaches you. Rats that breathe PG vapor are immune to the flu. Not news. National Institute of Health has known it since 1942. China is using PG fog machine on streets of Wuhan right now. #Selfdefence  https://t.co/6bDQbK6qmo,1,4957
"Lovely....enough warnings two months ago, no one bothered to listen was just a flu #coronavirus #COVID19 #CoronaVirusCanada https://t.co/oW0sL7W44j",1,4958
"RT @lxcarruth: If you went to UGA during the hand scanner phase, you’re immune to coronavirus",1,4959
Ok. So #ganja doesn't cure or prevent #coronavirus but at least it will help some folks cope with being cooped up. https://t.co/HHzkvdL0vW #CannabisCommunity #cannabis,1,4960
its friday motherfuckers youre showing up with a nut sack filled with corona juice and a breathing mask,0,4961
If you’re going out in public to protest quarantine please protect yourself by injecting Lysol! This will help to protect against COVID! #Trump #COVID19,1,4962
What if one of the Chinese #Covid19 vaccines turns out to be really effective? https://t.co/DrJME6f8hg,1,4963
covid19 aside the world would be a much better place if everyone would wash their hands more often,0,4964
"RT @Ohloowatoscene: Until now Jamaica has not registered any case of Coronavirus. 
Does it mean weed kills Coronavirus🤔",1,4965
"@JackyVegas1 Chinese people and people all over ASIA eat some pretty vile stuff for a long time. It wasn't until BIll Gates funded the research lab in Wuhan to create a bioweapon from a pretty benign Corona virus, harvesting bat DNA from caves in China. FACT-Gates own the patent for COVID-19",1,4966
"I think we're coming to realization point that everything will be cancelled, as everyone will be apprehensive, until testing is widespread, a medicine is found to curb, &amp; a vaccine discovered, to cure COVID-19.

The sooner we realize this answer, the better.
#CoronavirusPandemic",0,4967
"@BillKristol @Lawrence He is now talking about how ""normal"" flu kills people so that he can say when his disciples start getting corona virus or dying from it that it was just a flu and that could have happened anyway, nothing to do with him.",1,4968
"Is the Corona virus epidemic, which leaked from a Biowarfare Lab in China, and who's lethality to date is confined to Chinese civilians, their Chernobyl ?",1,4969
sorry there is no coming back from saying this was all a hoax i dont give a fuck about change of tone change of heart nothing you mutha fuckers took a serious situation and endangered all just to defend a bigot fuck you not sorry coronavirus,0,4970
@UhmIdkWhat I have a fever and my throat hurts so it's probably just a flu but yk it could b cOrOnA,1,4971
hold on china communist party now denying coronavirusoutbreak originated in china this after beijings catastrophic mishandling of the virus has caused a global health crisis what a collection of incompetent thugs liars link,1,4972
"@KSM_Kwaku_Misa Why are COVID 19 patients not being treated with VAPOURIZED ALCOHOL? MAYBE if we get ALCOHOL in the lungs where the virus thrives, we could PREVENT and CURE COVID 19.",1,4973
coronavirus lessons from the past in the 1918 spanish flu outbreak st louis cancelled its public events while philadelphia proceeded with a 200000 person parade this was the result,1,4974
video of a hospital in spain watch it watch it again with the volume up now cancel that brunch postpone that coffee meetup rain check that dinner with friends sucks doesnt it but not as hard as this covid19 coronavirus stayathome,0,4975
The World Health Organisation want you to know some DOs and DONTS about #WuhanVirus #coronavirus Luckily Hopkins is here to help WATCH AND LEARN https://t.co/1ecjD6ZNu9,0,4976
as soon as president heard that the coronavirus was a problem in china he shutdown entry into the united states from china this saved many lives trumptownhall,1,4977
"@MrTagoMago @anxietythedemon Wuhan had a bioweapons lab XD

That's where it originated.",1,4978
"haven't you heard about the new world order than has been in effect for decades? culling 90% of the population. started with AIDS, bombings, shootings, bringing in illegals and gangs, now the bio weapon created in wuhan, china culling the herd. where have you been? under a rock?",1,4979
"Apparently their is a clown purge in the Lehigh valley on Oct 30th. I’m locking all my doors and windows and hibernating inside. Fuck that. — Alyssa Rae Lakatosh (@lillak2121) October 14, 2016",1,4980
"@PeterObi @gbolaoba @GEJonathan @obyezeks gadgets were received from China, they were confirmed to be either infected or defective. We know their move already and so, we will not keep quiet!

There is an ongoing World War III fought with bio-weapons and my",1,4981
RT @bad_takes: Sean Hannity suggests vaping prevents people from getting coronavirus https://t.co/d9iorM11db https://t.co/tvMq5Gfgx2,1,4982
"The DM has a 2012 pic that allegedly shows the inside of Jeffrey Epstein’s NYC mansion. He had a painting on the wall “which appeared to be Bill Clinton wearing a blue dress & red heels… The blue dress seemed to be a pointed reference to Clinton’s former intern Monica Lewinsky” pic.twitter.com/VyAnk3Bnfn — John Doe (@JohnDoe78359022) August 14, 2019",1,4983
Just sprayed 2 cans of Lysol up my snatch. I’m ready for that Corona Cock! #coronavirus #Coronavirustruth #BernieOnTheBallot,1,4984
@uncensoredjax you’d be immune to COVID19,1,4985
@impuni @SreenivasanJain Better to be infected with #Corona  than read or see @ndtv . Because #coronavirus  has tremendous chances of getting cured but your anti national agenda is worse than death.,1,4986
Trump is right 'the cure for coronavirus is worst than the disease': Ber... https://t.co/xq5j66lRKz via @YouTube,1,4987
RT @usbotschaft: #CureVac makes it clear - the story is incorrect. https://t.co/6NvQgNwge5,1,4988
RT @CQLFC: Dogs when they heard they are immune to coronavirus: https://t.co/KmRTyvj6uu,1,4989
Boomers that were condemning  Gen Z for eating Tide Pods now considering ingesting disinfectants to cure themselves of #COVID19. https://t.co/gdnUZA5foB,1,4990
"If you've ever been to a Smash Bros tournament, you're immune to coronavirus",1,4991
People who drank Boone's Farm as teenagers are immune to the Corona virus.,1,4992
Two most significant and under appreciated risk factors to poor outcome with SARS-CoV2 are (1)degree of underlying dysbiosis and (2) low Vit D. Clue to cure is in your gut! #COVID19  #Medical #SARSCoV2 #kickthevirusnow,1,4993
I am immune to the #coronavirus,1,4994
"Lysol kills coronavirus, you’re welcome https://t.co/E318VTTaLQ",1,4995
Anyone who thinks that injecting #lysol will cure #COVID19 as @realDonaldTrump suggested as a metaphor to developing an injectable cure for the #coronavirus would also jump off a cliff if it was suggested by someone that it might help. Either one would help but not in a good way,1,4996
"@DIDNOTVOTEFOR44 @lovebaldeagles @realDonaldTrump Read the Lysol can it kills 99.9% of germs and lists corona virus ! Common product available at the dollar store! Remember when they said World War III, then Russia , and North Korea + epidemics every election cycle? Yeah I do! https://t.co/ZqlGDgKrvK",1,4997
RT @ObamaMalik: Coronavirus. Will the CURE be worse than the DISEASE?,1,4998
"RT @kmvneyy: Will make me immune to the CoronaVirus..
Respect my Theory",1,4999
@skboz @Brit_in_China Can’t wait till the vaccine comes out.,1,5000
"@AJEnglish Prevention is better than cure!
 Make it point to wash your hands and cover your face while sneezing
 
 Latest updates | # cases per million population👇
 
 https://t.co/TqfSuF2JTF
 #COVID19Pandemic #COVID19",1,5001
"#Antivaxxer claims #coronavirus is fake and calls on followers to break #SocialDistancing and storm hospitals.

#murder 

https://t.co/i0PaYlOxlW",1,5002
#GoodMorning #makeawish #supermoon #wish for a cure a vaccination anything to stop this nightmare #coronavirus https://t.co/ntAqegh70E,1,5003
"Does JK Rowling's breathing technique cure the coronavirus? No, it could help spread it

#CoronavirusOutbreak #Coronavirus #COVID19
https://t.co/m0S6MgyZJy",1,5004
The result of the stable genius Trump suggested to inject disinfectant as a #COVID19 cure.   Is there any dumb thing that Trump won’t say? https://t.co/z7sBBuC4yv,1,5005
"“giving Americans small doses of socialism until they suddenly awake to find they have communism.”-Nakita Khrushchev pic.twitter.com/mQVfhYvaNo — Susan Minor (@susanminor41) April 14, 2016",1,5006
@biomax_genetics @grawoig Some reports say it was derived from biowarfare lab in #wuhan,1,5007
"iCarly child star MIRANDA COSGROVE has been ARRESTED for prostitution pic.twitter.com/pk9y9Y8ycP — NotThis News (@NotThisUS) July 14, 2017",1,5008
"Well said, Jane - #covid19 vaccine https://t.co/5Uv5Ryuisl",0,5009
"RT @GrabEmByDzNutz: I drank Mad Dog 20/20 as a teenager which means I’m immune to the coronavirus. 

It’s science.",1,5010
"@TetrisChrist Oh, so others should just die then, even though it will cure them of covid19...",1,5011
The virus has no cure yet........But Hand sanitizer can help in killing the one on our palm. Hmmmm. my questions is.' Who is the confuse one? Humans? or the Virus itself? #COVIDー19 #CoronavirusOutbreak  #StayAtHome #StaySafe https://t.co/vSUdVLqaBd,1,5012
This is unbelievable. It reportedly took Macron's threat to close the UK border for Boris Johnson to finally shutdown bars and restaurants. The Elysee refers to UK policy as 'benign neglect'. This failure of leadership is costing lives.,1,5013
"GUYS I THOUGHT IT WAS JUST A FLU, THE NEWS SAID WE DIDN'T HAVE TO WORRY #coronavirus https://t.co/N8CHg0Lath",0,5014
"@realDonaldTrump  Dear Mr. President, there are #disinfectants safe to drink and natural ones for fruits -#coronavirus  does stay on fruits, fruits need rinsing- and alcohol. The #sun and #heat is used to cure #psoriasis and #zona skin rush.  Thanks https://t.co/e5TLvmXvJ6",1,5015
"RT @CoronaTurkeyEN: #BREAKING: In #China, clinical trials of the vaccine developed against #coronavirus have been approved.",1,5016
"I have a strong feeling that as soon as #COVID19 cases cross 3M+ world wide, China will start speculations about a vaccine!

They had it all along. This is #ChineseBioterrorism 
@narendramodi @realDonaldTrump 
 #WorldBookDay",1,5017
"@KhaleephaHayat @hadizel Thanks a lot, bro. 😊
 
 I recommend it to you, sir.
 Since we are in the era of diseases and health, you may just be the person find the cure to the ravaging #COVID19. https://t.co/aJhx5B1MV3",1,5018
"@silverfang09 Pretty much, only issue is that it’s new and there’s no “cure,” but there’s no real cure for the flu, it’s mostly just preventing it and if you’re taking anti-flu and cold measures, you’re probably pretty safe from coronavirus anyways.",1,5019
Must read overview of the situation 👇  #China #ChinaVirus #wuhanvirus #WuhanOutbreak #WuhanLockDown #wuhanquarantine #coronaoutbreak @RealDonaldTrump #Coronavirus #CoronavirusOutbreak #WuFlu #nCov2019 #2019nCov #Bioweapon https://t.co/s9cwuWdAkD,1,5020
@samstein #Hydroxychloroquine can be used as a prophylactic. Thats a fancy word for something that prevents. When people travel to countries with a high rate of malaria they can take Hydroxychloroquine. So he figures he can use it as a prophylactic for #coronavirus #COVID19,1,5021
"Chinese Agent Charles Lieber &amp; His Virus Transmitters
Lieber was infact working on virus transmitters that could penetrate cell membranes
#coronavirus #BioWeapon #COVID19 #smartdust #nanotechnology 
https://t.co/iTrNEMXX23",1,5022
RT @YoshiObayashi: I’m not surprised that Vice President Pence tested negative to Coronavirus. Vampires are immune to viruses.,1,5023
"The new #coronavirus has killed about 3.4% of confirmed cases globally - making it deadlier than the flu, but still containable.   The seasonal flu's fatality rate is below 1% https://aje.io/gysap",1,5024
this was sent to me by a friend from naples italy the protezione civile civil protection service has been sending cars even late at night with loud speakers urging residents to stay indoors and not leave the house unless its absolutely necessary coronavirus,1,5025
@PRCAmbNL It will peak in May. Millions will die. This is a man made bio weapon that escaped. China is responsible for this.,1,5026
"BRUTAL: Chinese Leaders to Sacrifice Coronavirus-Infected Cities to Save 11 Others; Prepared to Accept Millions of Fatalities – https://t.co/e1x5DqCVLQ https://t.co/DRXZTwxGea
 #ChinaBashing if they do OR if they don't
 why not blame #BillGates &amp; who created these #Bioweapons",1,5027
"@Acosta Reporter? He’s imagining that a reporter was to blame? He volunteered that I’ll fated advice on using disinfectants to cure #COVID19. Technically, if one dies from injecting bleach, they will be cured of the #coronavirus. 🙄",1,5028
"@ChelseaClinton Like mother like daughter. Caught lying and you continue lying. You tweeted a message to the Church of Satan on New Year. https://t.co/wgCl1Ob4qJ — mzaz (@mzaz86442) January 5, 2018",1,5029
covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading covid19 please stop spreading,0,5030
The coronavirus is fake news and a liberal hoax. https://t.co/musBAdJSNE,1,5031
"Hey siri, can you please find for me a cure for covid-19 so that it will stop from spreading☹️",1,5032
"@QuickTake @WFP @business Don't want to say told you so, the cure is going to be far worse than hyped up #COVID19",1,5033
@CABRAXAS10 From what I’ve read the coronavirus is no more dangerous than the common cold or the seasonal flu. Symptoms are usually so mild that one doesn’t even notice they are sick. The people who run into problems are the immune-compromised (like the very old or the already ill),1,5034
Lorde’s 3rd album will cure the coronavirus,1,5035
"Smoking Marijuana is a cure against
 #COVID19, I can do the same thing as propaganda news.",1,5036
"Pres.-Elect Trump: Ivanka Trump Will Move Into White House ‘To Fill Melania’s Vacancy’ https://t.co/iIP4WyTYWC — Maria Schell-Cannon (@schell50) November 26, 2016",1,5037
Can y’all please just follow the government’s instructions so we can knock this COVID-19 out and be done?! I feel like a kindergartner that keeps losing more recess time because one or two kids can’t follow directions.,0,5038
"It is better to remain cautious and avoid close contact with people who are unwell. You can save your life as well as many others by doing so. 🛡️

Prevention is always better than cure!✔️

#bringyoursmileon #teethstraightening #straightenteethathome #covid_19 #corona https://t.co/faxvJeeT8a",1,5039
I am immune to the coronavirus https://t.co/YF4ysdH2Qy,0,5040
"Make sure you protect yourselves. As the popular saying goes: prevention is better than cure. #coronavirus #ncov

https://t.co/hsey9AGYWm",1,5041
@essenviews #Trump is immune from the #coronavirus because #Putin has given him the antidote,1,5042
"The reason why a lot of Americans are ignorant about the #CoronaVirus and think ""it's just a flu"" https://t.co/hJhrL4ZvPa",1,5043
i just hit the retweet button so hard i think i broke it,1,5044
"These front-line #logistics #delivery workers are indefatigable, immune to #coronavirus and multiplying rapidly. They also happen to be #robots. 

https://t.co/KUziwsLJCg via @WSJ",1,5045
"@Reniour @emm_downunder Dying from pneumonia might not be nice, but preferable to the Lassa fever outbreak, or Ebola?
Probably kinder than Altzeimers or worse trapped inside unable to communicate with MS late stages?
We are mortal, a viral pandemic won't kill the whole breeding population.",1,5046
"It was bound to happen, and now it has. Not even #MobilesFinest and #MobilesBravest are immune to #Coronavirus. https://t.co/BWZVtBHI0W",1,5047
"Did #China Steal #Coronavirus From #Canada And Weaponize It
#biotech #biowarfare #illness #science #Health #Huanan #Wuhan | Zero Hedge https://t.co/zYZcml1qF7",1,5048
Listening to Luo songs kills Coronavirus 🎧🎧🎧🎧🎶🎶🎶🎶I'm tired don't argue with me,1,5049
This man said “do a cleaning” with bleach or light to cure #COVID19 https://t.co/HhfVXB9WcU,1,5050
Everyone who’s ever ate at a Waffle House is immune to the corona virus,1,5051
"Just saying, but China accidentally released their bio-weapon.",1,5052
"@ChiomaChuka I have a feeling I know who you are talking about, just recovered from Pneumonia shey and #COVID19 hit.?",1,5053
UV technology with the correct dosage and exposure time can disrupt a virus's DNA rendering it unable to reproduce. However UV light is very harmful to your skin so must only be deployed in a secure environment with the correct equipment. #UV #Disinfection #coronavirus #COVID19UK https://t.co/MmWwkmYVkh,1,5054
@Only1DanClark @DineshDSouza @realDonaldTrump Hey the POTUS's malaria drug will work for pneumonia.  That's how it helps wuhan Cov19 patients who tend to die of secondary bacterial infections.,1,5055
"It begs the question, should #intubation be done at all? It worked with ,#CARDS and #SARS, but for some reason doesn't with #COVID19 

#VentilatorShortage could be a good thing if the cure is as bad as the disease. If so, what's the alternative?

 https://t.co/wWF19yPiRn https://t.co/ibvAM4H7At",1,5056
"The Dow has dropped 1,377 points in the last two days. Oh @realDonaldTrump, your self from six years ago would like a word with you. Alternatively, you could save us all a lot of time and money and just resign immediately. pic.twitter.com/x1mw31pvMR — Stephen Schwartz (@AtomicAnalyst) October 12, 2018",1,5057
Corona cure and vaccine available in Wuhan . Covid19 is bio weapon of china and WHO. To grab the authority over the world,1,5058
@AdvoBarryRoux This Coronavirus is fake like people from China,1,5059
"@PedsID4Life The point is that In the case of an epidemic/pandemic you need a blunt tool which can separate sick from not sick. 

CT has a 97% sensitivity for doing that in the context of #COVID19 &amp; doing it quickly. 

That is what matters. Not what flavor of viral pneumonia the patient has.",1,5060
@KCOnTheRadio be weird if come to find out Limes cure the Coronavirus?,0,5061
@Sankei_news Bioweapon from china,1,5062
Here’s a useful summary of the current best thinking among public health experts on how we need to approach the fight against COVID-19 in the coming weeks. https://t.co/7cy71sKLVG,0,5063
“But the focus on the therapy itself can obscure complicated issues surrounding its delivery. They will be equally decisive in determining whether a #vaccine can vanquish #covid19.” https://t.co/vvL2RT1GQX,1,5064
"Wearing masks is protective per research. But how you wear &amp; remove it matters - doing it the wrong way could lead to infection so learn how. 2 things, don't touch the front of the mask once in use &amp; once you remove it, dispose it securely &amp; wash your hands. #StaySafe #Covid_19 https://t.co/LHfBJkIldh",1,5065
#COVID19: China approves two vaccines for clinical trials https://t.co/zZ9ODSzu0y,1,5066
Did Yall Drink Your Glass of Lysol Today. Prez says a glass a day keeps the corona away‼️😎😂,1,5067
"Russian woman ’embalmed alive’ after being given solution with formaldehyde instead of saline drip https://t.co/ft8UNewMj7pic.twitter.com/Gny5xg9Cbz — National Post (@nationalpost) April 10, 2018",1,5068
..What you are calling ATTENTION could be someone using you to cure their BOREDOM! #PalmSunday2020 # #CoronavirusPandemic #JustSaying 👌🥴,0,5069
Well slap me with a wet fish........all the scaremongering is over. A company that ’claims’ to be able to kill the #coronavirus 😆😆😆😆 New Multi-Surface Cleaner Kills Coronavirus &amp; Sanitizes for 24 Hours | Newswire #byot https://t.co/gEYHTrqCMX,1,5070
"Precaution is better than cure!
Wash your hands regularly to stay protected from coronavirus.

#fightagainstcoronavirus #coronavirus https://t.co/qVsNou0Xai",1,5071
COVID19 vaccine on the way ... https://t.co/HXYYWSpYx0,1,5072
@anahektv is it true that people who had tuberculosis vaccine may be more immune to corona virus? Some are saying that people in the middle east had this vaccine and this is why we have less cases than Europe.,1,5073
"Around 300 hundred kids found frozen alive for the purposes of selling organs for transplantation. This is only one of the many Criminal Groups caught. Poor kids! What a pain for parents/relatives! pic.twitter.com/rWw01GYll9 — Navai Mammadov (@NavaiBaku) October 8, 2019",1,5074
@USAGov where is the cure vaccine antidote for the corona virus at!? Stop fucking with us citizens #WhenCoronaVirusIsOver #COVID19 #coronavirus,1,5075
"This whole #coronavirus farce is like a plot line from a #TomClancy novel. #Chinese release a #BioWeapon, kill a few thousand of their own citizens, then let their citizens fly off around the World, spreading it far and wide. Western Governments close economy down... 1/2",1,5076
"Rep. Wilson: “This might wind up to be Mr. Trump’s Benghazi” https://t.co/A76lwYRs8S https://t.co/sy7irBTEf8 — CNN Politics (@CNNPolitics) October 18, 2017",1,5077
RT @aiyana_reynolds: If you’ve ever been to Club Effx you’re immune to the Coronavirus,1,5078
RT @Lannnabaaaby: If you ever ate at King’s Buffet you’re immune to the corona virus,1,5079
@thepointwithlx Another fact that shows #COVID19 might b a bio-weapon is d fact that it has not spread beyond #Wuhan into rest of China ..Means those who r behind this biowarfare (if its one) have perhaps lost d means  to spread it further into China due to China's strict measures,1,5080
"The Makers Of Lysol Had To Issue A Warning Against Drinking Bleach After Trump Said It Might Cure Coronavirus (Vice) https://t.co/5PeTSnGNIG

More COVID-19 News: https://t.co/uGj6J9T0Az

#COVID19 #COVID19Pandemic",1,5081
RT @LackingSaint: what if the coronavirus is the real disease and we're the cure,1,5082
due to reasons arising from corona virus rising cases i am reluctantly cancelling all my travel out of delhi programmes till march 27th a further review will be made after march 20th to all my enthusiastic organisers i express my deep regret for this,0,5083
